"date","produced","destroyed","mining.value"
2018-06-14,4657777914634.51,833621028023.71,1669943956783.18
2018-06-15,5212984704332.48,1155078313556.82,1728275411927.22
2018-06-16,4620545592542.58,1683327016606.18,2080080025661.72
2018-06-17,4609890471185.43,1510004482091.91,2101247264128.65
2018-06-18,5116119837207.55,924660163227.12,1869689846866.93
2018-06-19,4834162910631.64,985334483126.82,1786036597364.42
2018-06-20,4506401488392.49,1251106646290.87,1809015552857.02
2018-06-21,4444501667717.78,882384988726.82,2035176520574.47
2018-06-22,4191115151698.29,1221121861081.3,1922515035706.42
2018-06-23,5016532586656.75,1697566909042.87,2099824385926.86
2018-06-24,4896537107071.34,1471864003004.26,2063494665741.34
2018-06-25,4540119385378.84,960809206376.36,1724266118007.18
2018-06-26,4232526685051.28,1223554672644.93,1659207202976.04
2018-06-27,4459620521243.97,984909157310.96,1836729495640.01
2018-06-28,4591562864549.77,1081396874324.8,1584285492045.26
2018-06-29,4341610028553.5,1051072356651.93,1772332986559.68
2018-06-30,4828427679771.67,1582521290866.42,2015952609310.01
2018-07-01,4666218825832.66,1157932706721.1,2213809128352.63
2018-07-02,5096924784188.47,1211151999050.8,1826512840073.13
2018-07-03,4375672526273.75,1088471900901.84,1688842582820.05
2018-07-04,5209087206058.62,1080415517704.71,1793856310911.79
2018-07-05,4542678944627.94,900605860478.86,1745461493983.34
2018-07-06,4203716485515.76,938135138537.92,1731597798882.57
2018-07-07,5021725357487.54,1467224560889.63,1876558528077.11
2018-07-08,4998629804374.93,1406633158423.38,1837644032094.78
2018-07-09,4837656319511.98,1060301822755.57,1513423110546.56
2018-07-10,5041467436297.53,930336117351.9,1400351965061.93
2018-07-11,4917033166447.8,842061692293.68,1135928398678.63
2018-07-12,5275651176626.96,1192049307320.61,1043491294545.67
2018-07-13,4288226303104.24,1171279522097.97,1019129949882.88
2018-07-14,5501260945621.5,1526150738883.45,1221331097087.81
2018-07-15,5304328441756.96,1748141862152.05,1586077314873.65
2018-07-16,4883745738651.73,975538328150.09,1460364500982.58
2018-07-17,4838169041972.66,838116340721.46,1249233648319.07
2018-07-18,5246810026585.85,816268227813.59,1304371131976.54
2018-07-19,4819356959723.49,3356702555900.3,1003500623376.5
2018-07-20,4562975113659.4,967229020618.35,1095187281523.6
2018-07-21,5013099860823.93,1598577724602.08,1302948937404.9
2018-07-22,5379094637257.18,1989119380873.61,1437001341227.76
2018-07-23,4630036574951.38,1338488792374.43,1357647245379.69
2018-07-24,4202457800153.9,1306639914962.24,1352558848917.22
2018-07-25,4659562813541.41,1049183756653.13,1349313066136.06
2018-07-26,4986092796762.21,1179260880183.95,1349903673577.38
2018-07-27,4705858081159.12,1328832968934.58,1275569101448.67
2018-07-28,4968953598127.49,1691105983589.75,1428529557051.26
2018-07-29,5192379399730.78,1363744415114.15,1706302820531.29
2018-07-30,4600715510496.34,897250904772.27,1540689378346.53
2018-07-31,4926297209806.3,1096170509927.8,1340184298606.79
2018-08-01,4580888455101.23,4744132462308.65,1084440738597.38
2018-08-02,4868322810191.73,4453149833822.52,1104916610073.24
2018-08-03,5032655667031.11,1186230981735.05,1198050426143.32
2018-08-04,4964575897735.68,1725320013184.34,1370444365972.43
2018-08-05,4502633997010.16,1674738206027.43,1299216402400.29
2018-08-06,4595330932049.94,1028530136738.62,1250572407292.73
2018-08-07,4432013129325.62,1357467772915.74,1169908578951.11
2018-08-08,4351039987490.76,2647636841237.63,1044904610469.18
2018-08-09,4352233567000.08,1377544889668.37,1248594558516.85
2018-08-10,4129554692121.91,1184214662777.13,1328236488172.1
2018-08-11,4576194217802.55,1505595786425.75,2060508875368.48
2018-08-12,4585061419440.61,1483668925438.95,2170443687283.14
2018-08-13,5377340721508.4,1084171956518.61,1957159840061.22
2018-08-14,3950008454798.41,1102602597067.96,1797446079651.07
2018-08-15,4645115958847.92,1141550842987.14,2038403420190.49
2018-08-16,4597251653428.88,1027899125319.34,1985570123759.09
2018-08-17,4871652422878.79,1128543779273.58,1982563604015.64
2018-08-18,4641609667642.08,1660654125769.09,2186092669221.26
2018-08-19,4285188481651.94,1446862917557.72,2116923700181
2018-08-20,4554075502045.34,1267100238016.84,2001450921314.6
2018-08-21,4927276427619.99,1128491040084.64,1798587456375.33
2018-08-22,5194102199156.88,1141492009973.22,1925999375343.3
2018-08-23,4418399196712.47,1246667267001.31,2001528227924.4
2018-08-24,4937503279936.6,1225362920731.5,1932824851750.05
2018-08-25,4784906411688.54,1735186487227.83,2190301099454.02
2018-08-26,4892466057762.66,1930187623863.98,2580084757676.45
2018-08-27,4272840893783.32,970310939386.84,2205843612947.24
2018-08-28,4738241188247.18,932822073485.74,2134857918001.84
2018-08-30,4491705148499.72,1034431098080.29,2071004188618.04
2018-08-31,4338276545522.5,992633762641.91,1853026081723.23
2018-09-01,5357988362228.23,1539287853520.08,2256962426515.06
2018-09-03,4184504836612.2,1237269945254.55,1748048706332.85
2018-09-04,4039819573807.89,1027154073479.1,1882187257500.65
2018-09-06,4073577825531.95,992702351109.66,1832193128742.78
2018-09-07,3971246909495.95,933935579966.14,1988149797267.93
2018-09-09,4270809340472.92,1328588673155.65,2294487851282.3
2018-09-10,3724001461941.94,1105196620695.69,1870515996966.53
2018-09-11,4492218003036.26,890234993266.71,1919006695743.22
2018-09-12,4427527351165.12,1286501988329,1866697930876.7
2018-09-13,4359913223637.92,948198952224.44,1979261068149.71
2018-09-14,3892493513036.22,870463621278.06,2022187733865.6
2018-09-15,4763783568962.53,1673174241615.64,2167187271828.58
2018-09-16,4372506528174,1681090661264.26,1930832537343.27
2018-09-17,4581090983292.81,1046455070856.5,1919771912472.93
2018-09-18,4226355401734.75,992241989011.49,1708497806724.82
2018-09-19,4526890806290.05,1400433657270.04,1340316642028.91
2018-09-20,4378795424407.77,1436882481755.75,1773687928041.31
2018-09-21,4688032448201.28,1060998328866.27,1915109707224.71
2018-09-22,4261852253774.43,1960878381872.78,2399264703764.62
2018-09-23,4118827819087.59,2046673031530.87,2347807424259.58
2018-09-24,4620772948441.12,996683057009.27,1891996064739.37
2018-09-25,4468636754920.82,1010110986477.82,1806225514247.14
2018-09-26,3900013985745.8,1001407136118.16,1995286878562.73
2018-09-27,4299848760766.25,1019556519119.65,1958854752178
2018-09-28,4594108384229.81,1028775457752.78,2022657284729.55
2018-09-29,4830235478854.26,1668861941413.93,2176264223093.44
2018-09-30,4543135550090.17,2018309227373.39,2317808850371.56
2018-10-01,5066943002349.75,1207105546626.43,2263932727919.44
2018-10-02,5052742389831.45,1327739097270.35,2131908311029.04
2018-10-03,4776502177579.96,1069513871673.2,2267913972599.06
2018-10-04,4708906937733.76,1090766975834.48,2248699325386.88
2018-10-05,4280444896119.15,1178279524648.7,2136110842685.25
2018-10-06,5163070337748.1,1995148618935.35,2543165893242.94
2018-10-07,5568917163104.34,1651558742181.87,2478515418517.83
2018-10-08,4955208236561.18,1131688735857.61,2216950509982.94
2018-10-09,4583561533703.72,983843596560.41,2053819816870.11
2018-10-10,5392521181347.85,1537293907497.44,2101204426760.57
2018-10-11,4621109204945.75,888098906560.99,2143635508924.47
2018-10-12,4750157506551.65,1145459298094.43,2079116806021.54
2018-10-13,4697230017428.25,2045738845258.35,2408590949134.1
2018-10-14,5027957692197.16,1342081455772.07,2339497823953.41
2018-10-15,5455259712443.95,893422203132.1,1817310852485.93
2018-10-16,4281422976841.43,962833710057.56,1969603849456.6
2018-10-17,4614129497878.23,960757272066.61,1937849728515.22
2018-10-18,4807783740842.15,1070187879622.85,1975494901887.43
2018-10-19,4424255941333.66,1140986302213.86,1992082829461.08
2018-10-20,4755831499119.3,1637905458459.96,2253422881088.53
2018-10-21,5010297720654.63,1434521916806.95,2387623414880.62
2018-10-22,4459250308457.82,1093823145892.37,1834025659894.34
2018-10-23,5221578041261.08,1240138917308.26,2151279422492.86
2018-10-24,5755316786226.96,1255296562684.96,2400572075884.06
2018-10-25,5423495721243.19,1117726924374.34,2461660775644.62
2018-10-26,5580390356961.02,1044335340747.34,2323666231619.58
2018-10-27,6270818549338.61,1681412748332,2764927482522.35
2018-10-28,5454130623076.87,1797824589579.09,2773565789474.3
2018-10-29,5714228492244.07,1265694807871.79,2325140808875.4
2018-10-31,5436250806439.74,1288690710529.21,2283903488078.67
2018-11-01,5306797309855.64,1196055739671.77,2443865046069.83
2018-11-02,5604635716148.04,1382669040276.94,2397133823738.9
2018-11-03,6420264776910,2046515697428.14,2646848663470.68
2018-11-04,6705704775922.04,2231516192306.22,2903294818748.2
2018-11-05,6149709298760.09,1213823240154.27,2216579285408.62
2018-11-06,5255202450977.29,911850862917.32,1903471463128.21
2018-11-07,4982952086634.36,1040679804297.02,1799904544583.67
2018-11-08,4839473181448.87,2063480595844.78,1879415224712.68
2018-11-09,4834339517395.38,1164902140765.15,1854501507428.22
2018-11-10,5406960931732.45,1665209598467.67,2145243699136.19
2018-11-11,5194792988503.12,1734074290222.24,2079350404248.86
2018-11-12,4913264325554.81,1438477082828.55,1913374715670.62
2018-11-13,4872639708582.9,1228543103285.15,1761583753247.69
2018-11-14,5955399613740.27,1104031046576.05,1622579723509.98
2018-11-15,5424881801345.31,1231945298329.23,1659839511970.77
2018-11-16,5484662809284.98,1141686735012.22,1683900564108.73
2018-11-17,5622894198928.14,1877159966599.83,1904948145179.46
2018-11-18,5990968220596.68,1616898999495.02,2141994850691.25
2018-11-19,6249398698256.83,1498630925693.35,1470748788831.32
2018-11-20,5376421947431.54,1140591043181.36,1632766077037.49
2018-11-21,5109854699460.84,1123862778579.57,1765175668583.85
2018-11-22,5386300968197.72,1054017607892.12,1724543651450.47
2018-11-23,4895566173547.48,1065068488926.7,1762742626507
2018-11-24,5749765835433.64,1738255806002.47,1906301577417.15
2018-11-25,5573414323939.12,1616127971896.83,1922917173244.03
2018-11-26,5295185063079.29,845501020683.8,1768197149126.12
2018-11-27,5312683781361.62,1019242947854.66,1807936657055.34
2018-11-28,4928502696370.16,983395978004.69,1658603125688.61
2018-11-29,5035585136572.32,1003967688560.33,1721806600263.31
2018-11-30,5619332127362.37,1356804344258.66,1702097001812.48
2018-12-02,5461884754772.95,1632550834765.59,1916758698595.86
2018-12-03,4806244959995.12,835384750609.78,1611417323881.18
2018-12-04,4987048439440.53,949230531562.32,1551527653897.66
2018-12-05,5183495095149.27,1141444732823.08,1502954256373.74
2018-12-06,5076774852477.48,895827216879.2,1551242290487.17
2018-12-07,4912055224770.25,984948485955.65,1518466281915.73
2018-12-08,5220416669941.22,1917122925837.29,1737536536544.07
2018-12-09,5197690093652.34,1337861616137.5,1777179442164.41
2018-12-10,4776968755570.23,1052723986628.25,1525634003829.87
2018-12-11,4861653151574.16,1155707688743.32,1627962713891.54
2018-12-12,5224161613340.35,1251027248619.98,1564245327222.66
2018-12-13,5088041122810.88,1185920292835.53,1559086519671.51
2018-12-14,5242166048359.56,959144068032.64,1629582278113.36
2018-12-15,5373083731092.51,1915188176433.76,1831471729113.39
2018-12-16,5430588404774.41,1552075488028.17,2221838723002.61
2018-12-17,6162720422599.12,1386268878668.94,1588764956107.11
2018-12-18,4915022055678.01,1179237549273.66,1761870401187.92
2018-12-19,5039365784232.46,992434464666.26,1826676543382.26
2018-12-20,5555398116454.67,1560565913243,2016309652363.48
2018-12-21,5258908479035.65,1188863821941.76,1931735929991.47
2018-12-22,5647287661164.85,3060179999210.81,2025281502032.75
2018-12-23,5479567361387.77,1365683335217.11,2048669420626.56
2018-12-24,5598799174640.21,1035068227246.96,1868328977766.81
2018-12-25,5262292924933.44,1072723157784.47,1766300131659.63
2018-12-26,5845192946517.01,981998272826.64,2005065922250.19
2018-12-27,5745824331336.43,1049404877955.68,2121844053108.31
2018-12-28,5432717755614.68,1058158479605.16,2091613889182.67
2018-12-29,5632780333735.88,1350442271044.26,2249171507605.89
2018-12-30,5508149872752.25,1457656322301.89,2249217207326.81
2019-01-01,5087790786105.92,1286211647406.05,1831586444220.83
2019-01-02,5371246128088.81,1193095455106.14,1812047959736.39
2019-01-03,5016524195983.46,1138683309504.35,1994656413842.21
2019-01-04,5261968390897.95,1326690437943.73,1919876399066.39
2019-01-05,6386349959494.49,1880315842897.24,1835361961923.93
2019-01-06,4935626014557.48,1485338460810.96,1869786789855.06
2019-01-07,5411200433101.45,1249859623236.58,1800732333811.39
2019-01-08,5013480619417.06,1034727091939.02,1880690590205.96
2019-01-09,4790397006354.71,998775923719.2,1817394975300.65
2019-01-10,5527698284290.38,1180250493055.9,1836186071369.52
2019-01-11,5472070814145.46,1011792696747.99,1861351405644.65
2019-01-12,5024828048518.01,1985844939572.98,2019346196338.57
2019-01-13,5202813404149.86,1871783935528.97,1591990497830.45
2019-01-14,5466848193525.92,1078138817300.9,1793237786466.61
2019-01-15,4963709037671.39,1000039324733.22,1715571494733.41
2019-01-16,4993979081883.3,1772506361575.98,1782364522803.56
2019-01-17,5172233518697.65,1105042374662.93,1814676433340.84
2019-01-18,5231604318868.24,1172108430046.72,1883300945852.29
2019-01-19,4932794701707.94,1627619483818.12,2202408096176.05
2019-01-20,5339575742194.68,1713175335605.8,2154601288776.2
2019-01-21,5195052214633.81,1197968806799.13,2138433986512.76
2019-01-22,4713141626931.86,982486967543.5,1947046936459.05
2019-01-23,4773251232987.03,1114796158888.06,1860091898351.51
2019-01-24,5531010497892.51,1096896665900.26,1954350327221.99
2019-01-25,5047847798462.96,979118698930.57,1996883838146.84
2019-01-26,5224164968145.06,1934939165424.06,2236366382102.02
2019-01-27,6139130386253.9,1419752305897.61,2124282843171.66
2019-01-28,5010043601534.54,1004576133117.55,1891389459331.75
2019-01-29,5621797553460.26,1369660226342.56,1899372100944.44
2019-01-30,5109967711067.92,982781081256.01,1996611104951.69
2019-01-31,5081656350199.57,1069113316763.51,2091143206256.94
2019-02-01,5137470825704.68,995415351053.54,2088730354603.81
2019-02-02,5701375367490.33,1891683063238.49,2141993462758.83
2019-02-03,5355626237647.03,1579143929544.61,2287834664461.63
2019-02-04,5824652185010.69,898101375994.67,1884626373046.47
2019-02-05,4597418378669.1,1089858209459.44,1689507371761.96
2019-02-06,5171420812011.27,1090552099399.6,2021834286121.11
2019-02-07,5026658791409.46,947910979611.59,1952676915151.71
2019-02-08,5564883845302.88,956044975046.16,1986179113107.78
2019-02-09,5674158709078.01,1663168772375.24,2285265729996.38
2019-02-10,5430581917565.33,1250319325908.04,2576724078194.87
2019-02-11,5166951715150.08,933457445847.25,1978077198418.23
2019-02-12,5438028683341.16,1118918117035.9,2042741635106.39
2019-02-14,5117116496519.71,901033661307.17,1924568501661.54
2019-02-15,4842352495015.73,961719771159.57,2058352812967.59
2019-02-16,5279075267983.59,1756453471590.47,2295518067657.18
2019-02-17,5382081452978.22,1698124388064.17,2279562870258.84
2019-02-18,5460200476840.18,957741104787.73,2083754624497.99
2019-02-19,5128654002393.09,1042477355025.67,2030446241740.62
2019-02-20,5532782902277.13,1031503557545.99,2237658588122.8
2019-02-21,4946999012448.33,992188360458.34,1770771180616.45
2019-02-22,4930506157845.28,1056483238284.1,1718444819037.1
2019-02-23,4730393030056.54,1608461118324.86,1892185896612.97
2019-02-24,4742965911498.8,1693374993102.96,1982568750263.07
2019-02-25,4844039540014.23,959431401637.49,2554593139168.58
2019-02-26,4889749219462.61,1049904753080.04,2519760973980.83
2019-02-27,5068477158700.03,1239496329230.96,1930212781824.38
2019-02-28,5123519512627.48,1110000427486.31,1896541705899.34
2019-03-01,4690350083573.15,1207887644626.07,1713147482395.83
2019-03-02,5737592458209.55,2005909504538.3,1949470204728.78
2019-03-03,5753310554002.1,1830906086400.22,1896470143057.64
2019-03-04,5122117628749.44,966249716013.35,1714768088786.5
2019-03-05,5969893194845.12,1055518974605.96,1715323444880.59
2019-03-06,4534071381939.5,1187439821553.69,1786136366496.71
2019-03-07,5377702347708.36,1007153236297.79,1809957859779.28
2019-03-08,5070323730449.95,1023576151939.31,1802981424270.16
2019-03-09,5652094330649.09,1464990461906.16,2182449764333.8
2019-03-10,5828448088608.33,1457266452164.09,2213993043582.92
2019-03-11,5318356221115.25,844640307827.74,1965013147766.78
2019-03-12,4908131517968.7,1043837457533.34,2200184485443.13
2019-03-13,4689972156772.35,1014028300683.38,1673905221213.89
2019-03-14,5209813285714.98,1130308153119.06,1655646231798.34
